fecha,titulo,is_fake,descripcion,sector
2016-06-22,Los 10 conductores menos brutos del sistema integrado serán los primeros en conducir los biarticulados,1,"APS. Noticias. Quito, Ecuador.- Serán una suerte de grupo élite. Se escogió entre los diez conductores menos brutos que hay en Quito, de los 600 que pertenecen a la Empresa Pública Metropolitana de Transporte de Pasajeros. Aquellos que han atropellado a menos de 10 personas, que han chocado a pocos autos, que no putean tanto, y han obtenido los puntajes menos malos en las evaluaciones; ellos son los elegidos para manejar los flamantes biarticulados.",quito
2016-06-21,Sexo entre amigos destruye la amistad y produce cáncer según estudios de la UDLA,1,"APS. Noticias. Quito, Ecuador.- Un estudio realizado por la Universidad de las Américas UDLA, concluyó que en el 76% de los casos, el sexo entre amigos destruye la amistad. Entre los 3000 encuestados, todos estudiantes de la UDLA, el 76% de los hombres afirmaron que tenían relaciones sexuales con al menos, un amigo en algún momento de su carrera universitaria, y que la totalidad de ellos había destruido su amistad.",quito
2016-06-19,Mexico da positivo de embarazo tras partido contra Chile,1,"APS. Noticias. Mexico.- La selección de Mexico se hizo hoy por tercera vez la prueba de embarazo solo para corroborar que después del encuentro con Chile en la Copa América de EE.UU. quedó preñada de lo que se espera que sea un hermoso bebé. El entrenador Osorio fue el encargado de decirle a toda la familia, pero aún falta que les entreguen los resultados para estar seguros de que la selección no adquirió ninguna enfermedad de transmisión sexual, lo cual los tiene bastante preocupados y han decidido pedirle a Chile que para la próxima que jueguen juntos usen condón.",mexico
2016-06-15,Alcalde de Loja prohibe el “perreo intenso” porque con la comida no se juega,1,"APS. Noticias. Loja, cerquita del Perú.- El alcalde de la ciudad de Loja, José Bolivar Castillo, emitió un Decreto mediante el cual se prohíbe la radiodifusión de la música urbana con ritmos seudoartísticos y letras agresivas, textualmente explícitos, obscenos, que tergiversan la sensualidad de la mujer. La prohibición de esta seudomúsica tiene como objetivo principal evitar “el perreo” en la ciudad del sur del Ecuador.",ecuador
2016-06-15,Jorge Glas: El partido entre Ecuador y EE.UU es un duelo entre potencias mundiales,1,"APS. Noticias. Quito, Ecuador.-  Las selecciones de Estados Unidos y Ecuador, que fueron de menos a más y lograron meterse a los cuartos de Final de la Copa América Centenario, se juegan este jueves su permanencia en el torneo en el CenturyLink Field de Seattle. El vicepresidente de la república, Jorge Glas mostró su entusiasmo y afirmó que este partido será un choque de potencias mundiales.",quito
2016-06-15,VIDEO: Obama habla sobre el partido entre Ecuador y EE.UU,1,Buen doblaje.,
2016-06-14,VIDEO: Aficionado se desnudó en Francia,1,"Tras las recientes manifestaciones de violencia en la Eurocopa de Francia 2016, un aficionado quiso brindar un rato agradable en Marsella y decidió salir a correr desnudo mientras hacía piruetas. Al final, un buen clavado! @TheLadBible not all fighting in Marseille pic.twitter.com/f60nr9sEli",marsella
2016-06-14,Asambleistas se niegan a dar el 10% de su salario porque la vida está dura,1,"APS. Noticias. Quito, Ecuador.- La información fue solicitada por el legislador Wilson Chicaiza (CREO) a la administración general de la Asamblea Nacional. En esta se detalla cuáles asambleístas accedieron a donar el 10% de su sueldo para los damnificados del terremoto del 16 de abril, cuáles no lo hicieron y cuáles donaron únicamente un mes. Según el informe entregado a Chicaiza, 63 asambleístas (46%) decidieron no donar un porcentaje de su salario. 43 legisladores (31%) lo hicieron. Y 31 (23%) donaron únicamente dos latas de atún real.",quito
2016-06-12,Perros del Ecuador iniciarán campaña de castración de lojanos,1,"APS. Noticias. Loja, Ecuador.– La asociación de perros callejeros del Ecuador ha anunciado una campaña de esterilización de humanos procedentes de Loja que iniciará el mes próximo. El equipo de veterinarios del Ministerio de Salud Pública inicia la campaña de esterilización gratuita de lojanos en varias ciudades del país.",ecuador
2016-06-10,Alcalde de Loja afirma que los perros abandonados servirán de alimento,1,"APS. Noticias. Cerquita del Perú.- El alcalde de Loja José Bolivar Castillo, no pudo contener sus instintos perrívoros, y afirmó públicamente que las mascotas abandonadas servirán de alimento para los lojanos. El burgomaestre de Loja, cuestionó el financiamiento que el gobierno otorga a las asociaciones protectoras de animales que se encargan de buscar un hogar para los caninos abandonados.",
2016-06-08,Pillaron a Gilmar Gutierrez comprando en Miami con la Moza,1,"Las fotografías fueron tomadas en un mall de Miami en un local de ropa interior de Victoria Secrets donde el Asambleista le compraba ropa interior a su mozita. El momento que Gutierrez se dio cuenta de que le tomaron dos fotos, salió corriendo del lugar para evitar que le tomen fotos de frente.",miami
2016-06-08,Quinteros llama “Idiotas” a Bonafont y a Vito Muñoz,1,"APS. Noticias. Quito, Ecuador.- Gustavo Quinteros, DT de Ecuador, cree que se empató con Brasil (0-0), en la Copa América Centenario, solo por la acción de gol anulada. El técnico piensa que los que preguntan por qué la Tricolor no repite el nivel mostrado ante Argentina, a la que derrotó en Buenos Aires 0-2 en octubre de 2015, por las eliminatorias, “son ignorantes, no saben nada de fútbol” refiriendose a los comentaristas Roberto Bonnafont y Vito Muñoz.",quito
2016-06-07,Máximo Banguera aparece en la portada principal del FIFA 17,1,"APS. Noticias.- FIFA 17 ha hecho oficial en las últimas horas quiénes serán los protagonistas de la nueva portada del famoso videojuego de fútbol. En las últimas ediciones estábamos acostumbrados a ver a Leo Messi en la portada pero este año no será así y es que el delantero argentino del FC Barcelona ha sido sustituido por tres jugadores.
James Rodríguez, Máximo Banguera y Zlatan Ibrahimovic son los protagonistas de la edición del videojuego FIFA para 2017.",
2016-06-06,La FIFA prohibe a Bonafont comentar estupideces durante los partidos del Mundial RUSIA 2018,1,"EM. Noticias.- La FIFA en un comunicado directo hacia Roberto Bonafont, le ha prohibido categoricamente el realizar comentarios estúpidos y sin sentido durante la narración de los partidos de las eliminatorias del Mundial y Copa América anteriores, pero Bonafont no ha hecho caso a la advertencia de la FIFA. Según el portavoz de la FIFA, frases con alto nivel de incoherencia como las nombradas a continuación, han motivado a tomar la decisión de prohibir a Bonafont comentar durante el mundial Rusia 2018.",
2016-06-02,Gobierno asume subsidio a los Chongos para que no incremente el precio por alza de IVA,1,"APS. Noticias. Quito, Ecuador.- El presidente Rafael Correa anunció este jueves 2 de junio del 2016 la firma de un decreto para evitar el incremento del precio del palo en los chongos, debido al aumento del 12% al 14% del del Impuesto al Valor Agregado (IVA). “Acabo de firmar decreto con la exclusión el pago del 14% del IVA de precio en terminal de un palo en un Chongo, con lo cual no debería subir absolutamente nada. Fue una omisión de decreto anterior. Pedimos disculpas”, escribió el Ejecutivo en su cuenta Twitter.",quito
2016-06-01,"Lasso: “Si el 14% del IVA se aplica a la gasolina super, ya no me alcanza”",1,"APS. Noticias. Quito, Ecuador.- El líder nacional del movimiento Creando Oportunidades (CREO) y precandidato presidencial de Ecuador, Guillermo Lasso, rechazó que se suba el IVA al 14% a la gasolina super, y  aseguró que con esta medida no le alcanzará para tanquear su humilde Volkswagen del 70. Lasso indicó que gracias a su trabajo en la banca privada desarrollada los últimos 45 años, le ha permitido obtener los recursos necesarios para adquirir un humilde Volkswagen del año 70.",quito
2016-06-01,Minicipio de Ipiales colocará una estatua de Rafael Correa en su parque central por ser buen presidente,1,"APS. Noticias. Ipiales, Colombia.- El municipio autónomo de Ipiales anunció la colocación de una estatua de Rafael Correa en agradecimiento por sus políticas económicas que tanto ha beneficiado a esa ciudad. Se trata de un proyecto que recoge recursos de la Gobernación de Nariño, del municipio de Ipiales y de Almacenes Al Kosto.",
2016-06-01,Janeth Hinostroza no sabe que hacer con tanta plata y cae en depresión,1,"APS. Noticias. Quito, Ecuador.- A pesar de que las ganancias de Janeth Hinostroza y su esposo Juan Fernando Cevallos fueron de 7 millones de dólares producto de contratos con el sector público en el 2016, Janeth Hinostroza actualmente sufre de depresión por no saber que hacer con tanto dinero. Según el psiquiatra de Hinostroza, la hermosa periodista padece del síndrome de “MacPato”, donde la acumulación de riqueza le trae depresión, “La pobre llora cada noche sin saber que hacer con tanta plata!”, manifestó el psiquiatra.",quito
2016-05-28,Brayan Cunalata celebra la nueva Champions League del Real Madrid,1,"APS. Noticias. Quito, Ecuador.- Real Madrid se consagró campeón de Europa y se lleva por tercer año consecutivo la Champios a España al ganarle al Liverpool 3-1. Ante este hecho, el joven ecuatoriano Brayan Cunalata celebra euforicamente esta tarde una orejona más para el Real Madrid.",quito
2016-05-26,Ecuador perdió 1-0 ante el Ballenita previo al arranque de la Copa América,1,"APS. Noticias. EE.UU.- La selección Ecuador sembró dudas este miércoles con la derrota 1-0 ante el Ballenita Futbol Club en el amistoso de preparación para la Copa América Centenario que inicia el próximo viernes 3 de junio. En este duelo, el combinado nacional probó en el rol titular a jugadores que no había sido considerados en los choques por eliminatorias como Cristian Ramírez y Carlos Gruezo.",ecuador
2016-05-25,Periodista Argentino menosprecia a Independiente del Valle,1,¡ESTOS ARGENTINOS NO ENTIENDEN! Pese a lo realizado aquella vez en Buenos Aires un comunicador (Marcelo Grandío) del programa 90 Minutos de Fútbol en Fox Sports opinó hoy que IDV no podrá ante Boca Juniors en las semifinales.,buenos aires
2016-05-25,VIDEO: “Nos ganaron 44 a 1 porque el arquero se fue de coge con la pelada”,1,"APS. Noticias. Pelileo, Ecuador.- El Director Tecnico del equipo de segunda categoría Indi Native que perdió 44 a 1 contra el Pelileo afirma que la perdida fue porque su arquero se fue de coje con su novia.",
2016-05-24,Servidor público es despedido por no colaborar con 100 usd para la sabatina,1,"APS. Noticias. Quito, Ecuador.- Luisa María Gutierrez fue separada de su cargo esta mañana al negarse a aportar 100 usd para los Enlaces Ciudadanos. Luisa Maria trabajaba en el Ministerio de Minas donde ocupaba el cargo de Gerente de Análisis de Campos. Según los registros del SENESCYT Luisa Maria posee una maestría en Minas obtenido en la Universidad de Manchester, Inglaterra, una maestría en administración obtenida en Hardvard, EE.UU y un doctorado en la Universidad de Paris, Francia.",quito
2016-05-23,Fiscalía pide 8 días de prisión para exgerente de Petroecuador,1,"APS. Noticias. Quito, Ecuador.- La Fiscalía informó esta mañana que el exgerente de Petroecuador, Álex Bravo, enfrentará todo el peso de la justicia por medio de su cuenta de Twitter. Las investigaciones a Bravo tienen relación con su vinculación con empresas offshore, creadas en paraísos fiscales las cuales tenian millonarios contratos con Petroecuador.",quito
2016-05-20,BANGUERA: “Si ya saben como soy ¿Para qué me convocan?”,1,"APS. Noticias. Guayaquil, Ecuador.-  Máximo Banguera fue la ‘sorpresa’ de Quinteros en la nómina definitiva de la Copa América, que jugará en Estados Unidos. Las reacciones del público con respecto a la convocatoria de Banguera no se dejaron esperar. Las redes sociales estallaron con protestas contra Quinteros.",guayaquil
