fecha,titulo,link,descripcion,is_fake
2017-04-10,Dios baja y nombra a Lasso lider del mundo debido a las protestas de los pelucones,http://elmercioco.com/dios-baja-y-nombra-lasso-lider/,"El lider Lasso nos ha pedido dejar un mensaje en su nombre: “Dios nos ha bendecido a los ecuatorianos y a los humanos, gracias a los protestantes que han quemado las llantas suficientes y han parado el suficiente transito como para que 1000 personas sean multadas y 300 despedidas, ese era el objetivo de Dios para mi y el Ecuador, ahora tomare el mando de este mundo y quitaré los impuestos de todo excepto los bancarios, esos se sextuplican”",1
2017-04-10,Páez queda pobre y sin trago después de campaña y pide bono de la pobreza,http://elmercioco.com/paez-queda-pobre-y-sin-trago-despues-de-campana-y-pide-bono-de-la-pobreza/,"El perdedor a la vicepresidencia Andrés Páez después de varios días gastando dinero, voz y licor fuera del CNE, gastó el día de hoy su último dólar prestado por Guillermo Lasso quien decidió parar de financiar las marchas porque ya se quedó sin nada de dinero de sus ahorros del feriado bancario. “Ya no tengo dinero, pero seguiré protestando contra este gobierno corrupto que no se preocupa por el pueblo y se roba el dinero en sacos, por suerte el bono de la pobreza me dará para comer y beber aqui afuera” Declaró, Páez mientras movía una taza con unas cuantas monedas fuera del CNE.",1
2017-04-10,Andrés Páez en nombre de CREO presenta nuevos cartones como evidencia de fraude.,http://elmercioco.com/andres-paez-presenta-nuevos/,"El movimiento CREO presentó este lunes, en un hotel en Guayaquil, las pruebas del supuesto fraude electoral que alegan sucedió el pasado domingo 2 de abril, durante el balotaje en Ecuador. El acto estuvo liderado por el excandidato presidencial y perdedor Guillermo Lasso y sus más cercanos asesores, como César Monge Loco-presidente de CREO- y Aparicio Caicedo que cumple de función de sacaborrachos. Pero en la misma tarima en la que estuvo Lasso también aparecieron personajes como Lenín Hurtado “El Negro” (Unidad Popular), Lourdes Tibán “La Sarrrrrha” (PK),  Alvaro Nobóa “El Lasso original”  (Adelante Ecuatoriano Adelante). Lasso explicó que su movimiento aún no ha presentado las pruebas del “fraude” porque no ha sido notificado por parte del Consejo Nacional Electoral (CNE) con las cifras oficiales del proceso. Asi que en esta ocasión presentarán más cartones llenos de “pruebas”.",1
2017-04-09,Marty Mcfly regresa del futuro y afirma que habrá tercera y cuarta vuelta pero Lasso no ganará,http://elmercioco.com/marty-mcfly-lasso-no-ganara/,"El día de hoy el famoso Delorian aterrizó en las calles de Quito, cerca al CNE donde actualmente se encuentra poca gente protestando por los resultados electorales. Marty Mcfly se bajó del Delorian y dio declaraciones sobre el futuro político del Ecuador. Varias personas ya cansadas de gritar como tontos lo que Andrés Páez ordena, preguntaron a Mcfly si habrá una tercera vuelta a lo que Marty respondió.",1
2017-04-08,Ricardo Patiño ya se encuentra listo para disfrutar el concierto de Justin Bieber,http://elmercioco.com/ricardo-patino-concierto-de-justin-bieber/,"Purpose World Tour es la tercera gira mundial del cantante canadiense Justin Bieber, y se convertirá en la segunda que traiga al músico a la capital. El ‘tour’ de conciertos se inició el 9 de marzo de 2016 y ha recorrido países de Norteamérica, Asia y Europa, para finalizar en septiembre de 2017 en Canadá. Tras la fuerte lluvia que cayó la tarde se este sábado 8 de abril en Quito, decenas de seguidoras del cantante canadiense Justin Bieber incluido el ministro Ricardo Patiño, se refugiaron en las instalaciones del centro comercial Quicentro Shopping,  ubicado en sector del estadio Olímpico Atahualpa.",1
2017-04-07,Lenin Moreno: “Yo no bebo porque después de dos tragos ya no me puedo ni parar”,http://elmercioco.com/moreno-yo-no-bebo-porque-despues/,"El presidente Lenín Moreno, fue entrevistado este miércoles en Teleamazonas en donde habló de varios temas, entre ellos su abstinencia al alcohol. Moreno confirmó que el no consume alcohol.",1
2017-04-07,En el allanamiento a las oficinas de CEDATOS la policía encontró juguetes sexuales y una pintura de Andrés Páez,http://elmercioco.com/en-el-allanamiento-las-oficinas-de-cedatos/,"El edificio Comonsa donde se encuentran las oficinas de la encuestadora Cedatos se mantiene custodiado por la Policía Antimotín en las afueras mientras que en las oficinas de la encuestadora se mantiene siendo allanada y se desconoce el motivo que generó la orden de allanamiento. Alrededor del mediodía tres efectivos de criminalística salieron del edifico con una carpeta y documentos y un cartón lleno de juguetes sexuales sadomasoquistas, también se incautó un cuadro en óleo donde aparece Andrés Páez desnudo, con toda esa evidencia los uniformados se marcharon en una patrulla de la Policía Nacional.",1
2017-04-07,"“Amarillo, Azúl y Rojo, La bandera del patojo” será el lema del gobierno de Lenín.",http://elmercioco.com/amarillo-azul-y-rojo-lenin/,"Después de que todo el Ecuador excepto Páez y Lasso aceptarón que Lenín es su presidente, este procedió a anunciar el reemplazo del famoso lema “La patria avanza” ha “Amarillo, azúl y rojo, la bandera del patojo”. En una entrevista sobre el tema las declaraciones del licenciado Lenín fueron “hay que hacer de nuestras debilidades nuestras armaduras por eso esa broma de llamarme patojo será contra ustedes, un país dominado… perdón, gobernado por un patojo.”",1
2017-04-07,Páez deja de protestar frente al CNE para conocer a Justin Bieber,http://elmercioco.com/paez-deja-de-protestar-frente/,"La noche de ayer, 6 de abril de 2017, el cantante canadiense Justin Bieber arribó al país. En Twitter y con la etiqueta #WelcomeToLassosLand, sus seguidores compartieron imágenes y videos de la llegada del músico al Ecuador.",1
2017-04-07,Científico español descubre que “tío” es el hermano de uno de sus padres y no cualquier huevón que ve en la calle,http://elmercioco.com/cientifico-espanol-descubre-que-tio-es-el-hermano/,"El científico  español Federico de Castilla Sánchez, afirma tener grandes sospechas de que la palabra tío tenga un significado diferente al que toda España piensa. De Castilla afirma que sus sospechas comenzaron cuando viajaba por América del Sur y vio que los sudamericanos usaban esa palabra para referirse a un familiar.",1
2017-04-06,Peluconcito de la San Francisco que cerró el túnel Guayasamin no llegó a tiempo al examen de física y se jaló el semestre,http://elmercioco.com/peluconcito-de-la-san-francisco-cerro-el-tunel-guayasamin/,"Decenas de ciudadanos informaron, usando redes sociales, que desde las 6:00 de hoy, 6 de abril del 2017, el acceso al túnel Oswaldo Guayasamín estaba obstaculizado por manifestantes que quemaron llantas. En el sector de la Plaza Argentina se agruparon varios manifestantes, que habían llegado desde Cumbayá los cuales quemaron llantas y colocaron palos en el acceso al túnel Guayasamín para impedir el tránsito vehicular.",1
2017-04-06,"Ecuatoriano se da cuenta que no importa el presidente que tenga, sigue siendo pobre y feo",http://elmercioco.com/ecuatoriano-se-da-cuenta/,"Seguímos la vida de Ángel Toapanta, un ecuatoriano campesino de la región norte de Tungurahua, quien los primeros días de campaña se proclamaba verde 35, ya que gracias a la construcción de carreteras cercanas a el podía vender su producto, pero luego de oir que Lenín convertiría Ecuador en Venezuela el afirmó no querer vivir en un país de medio oriente con terroristas. E impulsado por el prestamo que iba a darle Lasso decidió cambiar su partido preferido a CREO. Lamentablemente no triunfó. Las palabras del campesino a pesar de ser simples son ciertas: “Lasso fue presidente 2 horas y seguía pobre, Lenín aún no toma el cargo y sigo pobre, Correa esta 10 años y sigo pobre, con Lucio, con Abdalá y hasta con Mahuad ha sido lo mismo, no importa el presidente que venga, sigo siendo feo y pobre”.",1
2017-04-06,Científicos afirman que por cada llanta quemanda 5 votos son sumados para Lasso,http://elmercioco.com/para-lasso/,"El día de hoy, el resultado de 4 días de colaboración entre la UDLA y Yachay, se ha logrado concluir que por cada llanta quemada en las carreteras de Quito, un neumático equivale a 5 votos si se ha quemado entrero y el solo hecho de encenderlo suma 2 votos. En casos interprovinciales los neumáticos solamente cuentan como 3 votos, a pesar de eso en todo el Ecuador cada pitido automáticamente se escuchará en Carondelet y hará que Lenín renuncie a su cargo antes de tomarlo. “Estamos orgullosos que podamos ayudar a país a salvar su democracia, con algo tan productivo como es el vandalismo y el crimen, asi te queremos Ecuador” declaró Andrés Páez al recibir el informe científico.",1
2017-04-06,Lenin Moreno llegó tarde a su reunión programada porque se le ponchó una llanta,http://elmercioco.com/moreno-llanta-ponchada/,"En el hotel Marriot en Quito, el presidente, Lenín Moreno, llegó con 20 minutos de retraso a la reunión programada unos 30 empresarios extranjeros para hablarles sobre los beneficios turísticos y económicos que ofrece el Ecuador, y en el que enfatizó que mantendrá la dolarización. Moreno empezó con las disculpas respectivas por el retraso y se excusó basándose en una llanta ponchada de su medio de transporte habitual.",1
2017-04-06,Lenin Moreno: “En mi gobierno el país marchará sobre ruedas”,http://elmercioco.com/lenin-pais-marchara-sobre-ruedas/,"El presidente electo Lenín Moreno propone para Ecuador una gestión con énfasis en lo social, así como la inclusión de varios actores sociales. Moreno también afirmó que el diálogo será lo primordial en su gobierno. Moreno también afirmó que no está en contra del humor en las redes sociales y a diferencia de Rafael Correa, él no revelará las identidades de los jocositos de las redes sociales.",1
2017-04-05,Moe solicita a Páez dejar de joder y regresar a consumir a la taberna,http://elmercioco.com/mou-solicita-paez-dejar-de-joder/,"Andrés Páez llegó esta noche a los exteriores del Consejo Nacional Electoral en Quito, desde donde se dirigió a los cientos que hacen vigilia en protesta por los resultados electorales. Al dirigirse a los asistentes, aseguró que existe fraude porque él no ganó. Con este discurso, Páez se une a las voces de protesta del candidato Guillermo Lasso y el dirigente del movimiento CREO, César Monge, quienes han denunciado que impugnarán el deseo del pueblo ecuatoriano.",1
2017-04-04,"Páez: “Yo de sobrio les ganaba chuche su madre, ¿si o no mijin!”",http://elmercioco.com/paez-yo-de-sobrio-les-ganaba/,"A las 22:10 de este lunes el candidato a la vicepresidencia por la alianza Creo- SUMA, Andrés Páez, llegó hasta los exteriores del Consejo Nacional Electoral para mantenerse en una vigilia junto a cuarenta ciudadanos. Dijo no reconocer los resultados emitidos por el CNE porque la pelea no fue justa, pues él no estaba sobrio durante la campaña política. Páez pidió a los ciudadanos que mantengan la calma y respeten los límites establecidos por la Policía Nacional mientras bebía una copita de Guanchaca.",1
2017-04-03,Banco de Guayaquil no dará créditos hasta que se le pasen las iras a Guillermo Lasso,http://elmercioco.com/banco-de-guayaquil-no-dara-creditos/,"El sistema informático de prestamos del Banco de Guayaquil tuvo un desperfecto. El día de hoy se hicieron públicos los reclamos de usuarios por inconvenientes, para realizar solicitud de préstamos y retiros a través de cajeros automáticos y transacciones virtuales.",1
2017-04-03,"Lasso descubre que el dinero no lo puede comprar todo, para el resto existe Mastercard Bco. Guayaquil",http://elmercioco.com/lasso-descubre-que-el-dinero/,"En su emotivo discurso Guillermo Lasso afirma que el dinero no lo es todo, que la presidencia la queria solo por Hobby que ya había robado suficiente antes. A continuación el discurso completo: “Yo no estoy triste, porque aprendí una lección importante, el dinero no lo puede comprar todo, pense que el alvarito solo era tonto y no sabía hacerlo bien, pero parece que yo tampoco pude, pero no importa, porque tengo la nueva tarjeta Mastercard de Banco de Guayaquil, donde puedo tener un cupo de hasta 40 000 dólares con solo el 34% de interes. Si eres afectado del feriado bancario se te ofrece también la MIGRANTCARD en la cual puedes ahorrar el dinero que tuviste que ganar lavando baños y limpiando pisos para que tu familia no muera de hambre”",1
