,fecha,titulo,descripcion,is_fake,descripcion_stem
1161,12/07/2019,Testimonio de Lucía C.: ‘A los ladrones que ingresaron a mi casa les regalé manzanas y les di la bendición’,"Dos hombres ingresaron a una casa en Cumbayá, oriente de Quito, armados para asaltar. Entonces, la propietaria del inmueble, Lucía (nombre protegido), de 70 años, reaccionó sin temor y les aconsejó. El hecho ocurrió pasadas las 08:00 del jueves 11 de julio del 2019. La mujer les obsequió manzanas y hasta les dio la bendición pidiéndoles que no hicieran daño a más personas cometiendo delitos. A continuación su testimonio:",0,dos hombr ingres cas cumbay orient quit armad asalt entonc propietari inmuebl luc nombr proteg reaccion temor aconsej hech ocurri pas juev juli muj obsequi manzan dio bendici n pidi ndol hic da m s person comet delit continuaci n testimoni
1162,12/07/2019,Video registra violento asalto de motociclista a un estudiante en Quito,"La cámara de seguridad de un predio registró el momento en el que una persona que viajaba a bordo de una moto atacó a un estudiante, cuando el adolescente camina en una vía del norte de Quito. El sospechoso intentó despojar de la mochila al menor, pero él resistió. Video: Cortesía",0,c mar segur predi registr moment person viaj bord mot atac estudi adolescent camin v nort quit sospech intent despoj mochil menor l resisti vide cort
1163,09/07/2019,Una perra mordió a un hombre que trató de robar el celular de su dueña en un vehículo en Quito,"Betty es una perra de raza pinscher que evitó el robo del teléfono celular de su dueña, Lorena T. (nombre protegido) a las 16:00 del sábado 6 de julio del 2019 en el sector de El Recreo, en el sur de Quito.",0,betty perr raz pinsch evit rob tel fon celul due loren t nombr proteg s bad juli sector recre sur quit
1164,03/07/2019,Banda delictiva le pedía USD 800 a víctima de robo para recuperar su motocicleta; ocurrió en Quito,"Cuatro personas fueron detenidas a las 13:45 de ayer, 2 de julio del 2019, por los policías del Circuito Calderón, al extremo norte de Quito. Según los uniformados, ellos pertenecen a una supuesta organización que se dedica al hurto con extorsión.",0,cuatr person deten ayer juli polic as circuit cald n extrem nort quit seg n uniform pertenec supuest organizaci n dedic hurt extorsi n
1165,03/07/2019,Estas son las recomendaciones de la Policía para evitar el robo de vehículos en Ecuador,"La Policía Nacional emitió este miércoles 3 de julio del 2019 recomendaciones de seguridad a los ciudadanía, para evitar el robo de vehículos en el Ecuador. Los uniformados brindaron cinco consejos a través de sus redes sociales de Facebook y Twitter.",0,polic nacional emiti rcol juli recomend segur ciudad evit rob veh cul ecuador uniform brind cinc consej trav s red social facebook twitt
1166,01/07/2019,Detenido por robo era tan delgado que se fugó por los barrotes de una prisión en Bolivia,"El 'Coco', sobrenombre de Jorge M., detenido por la Policía boliviana por varios robos, aprovechó su delgadez para atravesar los barrotes de la celda en la que se encontraba, aunque este lunes 1 de julio del 2019 nuevamente fue capturado.",0,coc sobrenombr jorg m deten polic bolivian vari rob aprovech delgadez atraves barrot celd encontr aunqu lun juli nuev captur
1167,01/07/2019,Policía Nacional detuvo a siete personas supuestamente implicadas en robos y asaltos en Tungurahua,"El Grupo de Operaciones Motorizadas de la Policía Nacional detuvo a siete personas supuestamente implicados en varios robos y asaltos a mano armada, este lunes 1 de julio del 2019. La detención se produjo a las 05:00 en la avenida Bolivariana y calle Cordillera del Cóndor localizado al oriente de la ciudad de Ambato, en la provincia de Tungurahua.",0,grup oper motoriz polic nacional detuv siet person supuest implic vari rob asalt man armad lun juli detenci n produj aven bolivarian call cordiller c ndor localiz orient ciud ambat provinci tungurahu
1168,01/07/2019,Cuatro hombres robaron las cámaras de seguridad de una empresa privada en el norte de Quito,"Cuatro personas fueron detenidas a las 04:30 de ayer, domingo 30 de junio del 2019, en Cotocollao, norte de Quito. La Policía Nacional los investiga por el robo y receptación de dos cámaras de seguridad de una empresa privada.",0,cuatr person deten ayer doming juni cotocolla nort quit polic nacional investig rob receptaci n dos c mar segur empres priv
1169,28/06/2019,Banda delictiva utilizó una pistola de juguete para asaltar un almacén en el norte de Quito,"Tres hombres fueron detenidos por agente de la Policía Nacional del Circuito Iñaquito, en el norte de la capital de los ecuatorianos. Ellos son investigados por el asalto a un almacén que comercializa aparatos electrónicos, perpetrado a las 09:50 del miércoles 26 de junio del 2019.",0,tres hombr deten agent polic nacional circuit i aquit nort capital ecuatorian investig asalt almac n comercializ aparat electr nic perpetr rcol juni
1170,28/06/2019,Policía localiza cerca de un centenar de televisores sustraídos en Ecuador,La Policía ecuatoriana informó este viernes 28 de junio del 2019 de la localización en la provincia de Santo Domingo de los Tsáchilas de noventa televisores que habían sido sustraídos esta misma semana.,0,polic ecuatorian inform viern juni localizaci n provinci sant doming ts chil novent televisor hab an sid sustr dos mism seman
1171,27/06/2019,"Detenidos supuestos implicados en robo a Consulado de Venezuela, en Guayaquil","El operativo anti delincuencial denominado ‘Jaque Mate II’ dejó 38 personas detenidas en diferentes cantones de Guayas, la madrugada de este jueves 27 de junio del 2019 .",0,oper anti delincuencial denomin jaqu mat ii dej person deten diferent canton guay madrug juev juni
1172,27/06/2019,Cámaras registran robo a conductor de vehículo y la posterior detención del sospechoso,"Cámaras de seguridad en Guayaquil captaron el robo al conductor de un vehículo el pasado martes 25 de junio de 2019, en pleno centro de la ciudad. En el video, cedido por Corporación para la Seguridad Ciudadana de Guayaquil, se observa a un hombre que recorre las calles del sector.",0,c mar segur guayaquil capt rob conductor veh cul pas mart juni plen centr ciud vide ced corporaci n segur ciudadan guayaquil observ hombr recorr call sector
1173,25/06/2019,"Cámaras de seguridad registran a conductores que bloquean y persiguen a dos presuntos asaltantes, en México","Un video de las cámaras de seguridad de la capital mexicana, Ciudad de México, captó el momento justo en que los conductores de una transitada vía interceptaron a dos sospechosos de un robo, cuando los hombres intentaban escapar. Las imágenes se difundieron redes sociales el lunes 24 de junio del 2019 y generaron el asombro de las personas en Internet.",0,vide c mar segur capital mexican ciud m xic capt moment just conductor transit v intercept dos sospech rob hombr intent escap im gen difund red social lun juni gener asombr person internet
1174,24/06/2019,"Desconocidos roban bicicletas de triatletas ecuatorianos, en Quito","Adrián Yépez, de 38 años, es un reconocido atleta de Ironman que ha participado en varios torneos internacionales representado al Ecuador. También es profesor de ese deporte con varios alumnos a quienes entrena diariamente.",0,adri n pez reconoc atlet ironm particip vari torne internacional represent ecuador tambi n profesor deport vari alumn entren diari
1175,24/06/2019,Las imágenes del robo de bicicletas al atleta Adrián Yépez,"Adrián Yépez, de 38 años, es un reconocido atleta de Ironman que ha participado en varios torneos internacionales representado al Ecuador. También es profesor de ese deporte con varios alumnos a quienes entrena diariamente. A mediados de mayo del 2019, él logró el título de 'Leyenda Multideportiva' que se otorga en el Mundial de Triatlón, que se realizó en Pontevedra (España). Lo consiguió a bordo de su bicicleta negra, de marca Trek, fabricada en carbón.",0,adri n pez reconoc atlet ironm particip vari torne internacional represent ecuador tambi n profesor deport vari alumn entren diari medi may l logr t tul leyend multideport otorg mundial triatl n realiz pontevedr espa consigui bord biciclet negr marc trek fabric carb n
1176,24/06/2019,Arrestan a un hombre por el robo de una estatua de Marilyn Monroe en Hollywood,"Un joven, ya condenado por vandalizar la estrella del presidente Donald Trump en Hollywood en 2018, fue arrestado por el robo de una estatua de Marilyn Monroe que adornaba un monumento turístico en la meca del cine.",0,jov conden vandaliz estrell president donald trump hollywood arrest rob estatu marilyn monro adorn monument tur stic mec cin
1177,21/06/2019,"Video registra a dos perros que frustran el robo de un auto, cuando encapuchados amenazan al conductor","El video de un asalto frustrado, realizado desde las cámaras de vigilancia en Guadalajara, México, se hizo viral en redes sociales este viernes 21 de junio del 2019. El registro mostraba una realidad diaria de América Latina: dos encapuchados que se acercan a un automóvil y obligan al dueño a bajarse.",0,vide asalt frustr realiz c mar vigil guadalaj m xic hiz viral red social viern juni registr mostr realid diari am ric latin dos encapuch acerc autom vil oblig due baj
1178,20/06/2019,La agencia de una entidad financiera fue asaltada en Azuay,"Cinco hombres encapuchados asaltaron, este miércoles 19 de junio del 2019, la agencia de una cooperativa de Ahorro y Crédito que funciona en el cantón azuayo de Pucará. Los desconocidos se llevaron alrededor de USD 20 000.",0,cinc hombr encapuch asalt rcol juni agenci cooper ahorr cr dit funcion cant n azuay puc desconoc llev alrededor usd
1179,18/06/2019,Cámaras del ECU 911 registraron un asalto en el sur de Quito,Las cámaras de seguridad del Servicio de Seguridad Integrado ECU 911 captaron el momento en que una persona -aparentemente mareada- es asaltada por dos hombres.,0,c mar segur servici segur integr ecu capt moment person aparent mar asalt dos hombr
1180,18/06/2019,Un robo quedó registrado en cámaras de vigilancia del ECU 911,"El momento en que dos personas aparentemente roban a un hombre quedó registrado en las cámaras de videovigilancia del ECU 911. En el video se observa como los presuntos ladrones ayudan a caminar al hombre, poco después lo acorralan en una pared en la avenida Napo y Maldonado, en el sur de Quito, lo recuestan en la vereda y proceden a hurtar las pertenencias de los bolsillos de la chaqueta y el pantalón.",0,moment dos person aparent rob hombr qued registr c mar videovigil ecu vide observ presunt ladron ayud camin hombr despu s acorral par aven nap maldon sur quit recuest vered proced hurt pertenent bolsill chaquet pantal n
1181,18/06/2019,Conductor de un bus interparroquial ayudó a detener a dos sospechosos de asalto en Conocoto,"Los policías del Circuito Conocoto apresaron a dos hombres, a las 13:50 de ayer, lunes 17 de junio del 2019. Ellos son investigados por el asalto y robo con arma blanca a un adolescente, de 17 años, en el puente 5 de la autopista General Rumiñahui, a la altura de Conocoto, oriente de Quito.",0,polic as circuit conocot apres dos hombr ayer lun juni investig asalt rob arma blanc adolescent puent autop general rumi ahui altur conocot orient quit
1182,07/06/2019,Cuidador de carros que trató de impedir un robo está en cuidados intensivos desde el 1 de junio,"Un cuidador de vehículos se encuentra en cuidados intensivos en un hospital público de Quito. Él fue atropellado por un vehículo Hyundai Accent blanco luego de que tratara de impedir un robo en el barrio La Mariscal, ubicado en el centro-norte de la urbe, a la 01:20 del sábado 1 de junio del 2019.",0,cuidador veh cul encuentr cuid intens hospital p blic quit l atropell veh cul hyundai accent blanc lueg trat imped rob barri mariscal ubic centr nort urbe s bad juni
1183,06/06/2019,Asalto en túnel de la Línea Amarilla de Lima,"El asalto en túnel de la Línea Amarilla, en Lima, Perú, ocurrió el 20 de abril del 2019. Las víctimas solicitaron el video de la cámara de seguridad, pero la empresa concesionaria administradora del túnel no les entregó. Los representantes de la empresa aclararon que el pago del peaje para la circulación por el túnel no contempla ni garantiza la seguridad para los conductores.",0,asalt t nel l nea amarill lim per ocurri abril v ctim solicit vide c mar segur empres concesionari administr t nel entreg represent empres aclar pag peaj circulaci n t nel contempl garantiz segur conductor
